permno,ticker,start,ending,namedt,nameendt
10104,ORCL,1989-08-03,2024-12-31,1986-03-12,1995-05-31
10104,ORCL,1989-08-03,2024-12-31,1995-06-01,2004-06-09
10104,ORCL,1989-08-03,2024-12-31,2004-06-10,2013-07-14
10104,ORCL,1989-08-03,2024-12-31,2013-07-15,2023-06-26
10104,ORCL,1989-08-03,2024-12-31,2023-06-27,2024-12-31
10107,MSFT,1994-06-07,2024-12-31,1986-03-13,2004-06-09
10107,MSFT,1994-06-07,2024-12-31,2004-06-10,2024-03-11
10107,MSFT,1994-06-07,2024-12-31,2024-03-12,2024-12-31
10138,TROW,1999-10-13,2024-12-31,1986-04-02,2000-12-28
10138,TROW,1999-10-13,2024-12-31,2000-12-29,2004-06-09
10138,TROW,1999-10-13,2024-12-31,2004-06-10,2006-06-29
10138,TROW,1999-10-13,2024-12-31,2006-06-30,2015-01-28
10138,TROW,1999-10-13,2024-12-31,2015-01-29,2022-08-01
10138,TROW,1999-10-13,2024-12-31,2022-08-02,2023-02-15
10138,TROW,1999-10-13,2024-12-31,2023-02-16,2024-12-31
10145,HON,1925-12-31,2024-12-31,1999-12-02,2001-02-28
10145,HON,1925-12-31,2024-12-31,2001-03-01,2002-01-01
10145,HON,1925-12-31,2024-12-31,2002-01-02,2004-06-09
10145,HON,1925-12-31,2024-12-31,2004-06-10,2014-01-26
10145,HON,1925-12-31,2024-12-31,2014-01-27,2017-01-29
10145,HON,1925-12-31,2024-12-31,2017-01-30,2021-04-05
10145,HON,1925-12-31,2024-12-31,2021-04-06,2021-05-10
10145,HON,1925-12-31,2024-12-31,2021-05-11,2021-09-13
10145,HON,1925-12-31,2024-12-31,2021-09-14,2022-10-12
10145,HON,1925-12-31,2024-12-31,2022-10-13,2024-12-31
10516,ADM,1981-07-30,2024-12-31,1968-01-02,2001-07-01
10516,ADM,1981-07-30,2024-12-31,2001-07-02,2002-01-01
10516,ADM,1981-07-30,2024-12-31,2002-01-02,2004-06-09
10516,ADM,1981-07-30,2024-12-31,2004-06-10,2012-05-06
10516,ADM,1981-07-30,2024-12-31,2012-05-07,2012-10-30
10516,ADM,1981-07-30,2024-12-31,2012-10-31,2019-09-11
10516,ADM,1981-07-30,2024-12-31,2019-09-12,2024-12-31
10696,FISV,2001-04-02,2024-12-31,1986-09-25,2004-06-09
10696,FISV,2001-04-02,2024-12-31,2004-06-10,2005-10-23
10696,FISV,2001-04-02,2024-12-31,2005-10-24,2023-06-06
11308,KO,1957-03-01,2024-12-31,1962-07-02,1968-01-01
11308,KO,1957-03-01,2024-12-31,1968-01-02,2001-01-31
11308,KO,1957-03-01,2024-12-31,2001-02-01,2002-01-01
11308,KO,1957-03-01,2024-12-31,2002-01-02,2004-06-09
11308,KO,1957-03-01,2024-12-31,2004-06-10,2024-06-30
11308,KO,1957-03-01,2024-12-31,2024-07-01,2024-12-31
11403,CDNS,2017-09-18,2024-12-31,2006-07-03,2019-09-11
11403,CDNS,2017-09-18,2024-12-31,2019-09-12,2024-03-11
11403,CDNS,2017-09-18,2024-12-31,2024-03-12,2024-12-31
11404,ED,1925-12-31,2024-12-31,1962-07-02,1968-01-01
11404,ED,1925-12-31,2024-12-31,1968-01-02,1998-01-01
11404,ED,1925-12-31,2024-12-31,1998-01-02,2002-01-01
11404,ED,1925-12-31,2024-12-31,2002-01-02,2004-06-09
11404,ED,1925-12-31,2024-12-31,2004-06-10,2006-07-20
11404,ED,1925-12-31,2024-12-31,2006-07-21,2016-12-18
11404,ED,1925-12-31,2024-12-31,2016-12-19,2019-08-29
11404,ED,1925-12-31,2024-12-31,2019-08-30,2021-03-28
11404,ED,1925-12-31,2024-12-31,2021-03-29,2024-12-31
11533,FICO,2023-03-20,2024-12-31,2021-03-31,2024-12-31
11600,XRAY,2008-11-14,2024-04-02,2004-06-10,2016-02-29
11600,XRAY,2008-11-14,2024-04-02,2016-03-01,2024-12-31
11618,FAST,2008-09-15,2024-12-31,2006-06-30,2019-09-11
11618,FAST,2008-09-15,2024-12-31,2019-09-12,2024-12-31
11674,DTE,1925-12-31,2024-12-31,1962-07-02,1968-01-01
11674,DTE,1925-12-31,2024-12-31,1968-01-02,1996-01-01
11674,DTE,1925-12-31,2024-12-31,1996-01-02,2002-01-01
11674,DTE,1925-12-31,2024-12-31,2002-01-02,2004-06-09
11674,DTE,1925-12-31,2024-12-31,2004-06-10,2012-04-26
11674,DTE,1925-12-31,2024-12-31,2012-04-27,2014-02-02
11674,DTE,1925-12-31,2024-12-31,2014-02-03,2024-12-31
11703,DD,1957-03-01,2017-08-31,1962-07-02,1968-01-01
11703,DD,1957-03-01,2017-08-31,1968-01-02,2001-08-23
11703,DD,1957-03-01,2017-08-31,2001-08-24,2002-01-01
11703,DD,1957-03-01,2017-08-31,2002-01-02,2004-06-09
11703,DD,1957-03-01,2017-08-31,2004-06-10,2014-01-28
11703,DD,1957-03-01,2017-08-31,2014-01-29,2017-08-31
11762,ETN,1957-03-01,2024-12-31,1971-04-26,2001-01-31
11762,ETN,1957-03-01,2024-12-31,2001-02-01,2002-01-01
11762,ETN,1957-03-01,2024-12-31,2002-01-02,2004-02-17
11762,ETN,1957-03-01,2024-12-31,2004-02-18,2004-06-09
11762,ETN,1957-03-01,2024-12-31,2004-06-10,2012-05-21
11762,ETN,1957-03-01,2024-12-31,2012-05-22,2012-12-02
11762,ETN,1957-03-01,2024-12-31,2012-12-03,2016-06-22
11762,ETN,1957-03-01,2024-12-31,2016-06-23,2020-02-17
11762,ETN,1957-03-01,2024-12-31,2020-02-18,2021-03-28
11762,ETN,1957-03-01,2024-12-31,2021-03-29,2022-06-07
11762,ETN,1957-03-01,2024-12-31,2022-06-08,2024-12-31
11850,J,1925-12-31,2024-12-31,1962-07-02,1968-01-01
11850,J,1925-12-31,2024-12-31,1968-01-02,1972-10-31
11850,XOM,1925-12-31,2024-12-31,1999-12-01,2002-01-01
11850,XOM,1925-12-31,2024-12-31,2002-01-02,2004-06-09
11850,XOM,1925-12-31,2024-12-31,2004-06-10,2016-12-18
11850,XOM,1925-12-31,2024-12-31,2016-12-19,2019-09-10
11850,XOM,1925-12-31,2024-12-31,2019-09-11,2024-06-30
11850,XOM,1925-12-31,2024-12-31,2024-07-01,2024-12-31
11891,MGM,2017-07-26,2024-12-31,2016-12-19,2021-03-30
11891,MGM,2017-07-26,2024-12-31,2021-03-31,2024-12-31
11955,WM,1998-07-17,2024-12-31,2009-08-05,2018-02-14
11955,WM,1998-07-17,2024-12-31,2018-02-15,2024-12-31
12052,GD,1957-03-01,2024-12-31,1962-07-02,1968-01-01
12052,GD,1957-03-01,2024-12-31,1968-01-02,1978-04-02
12052,GD,1957-03-01,2024-12-31,1978-04-03,2002-01-01
12052,GD,1957-03-01,2024-12-31,2002-01-02,2004-06-09
12052,GD,1957-03-01,2024-12-31,2004-06-10,2014-01-21
12052,GD,1957-03-01,2024-12-31,2014-01-22,2024-12-31
12060,GE,1957-03-01,2024-12-31,1962-07-02,1968-01-01
12060,GE,1957-03-01,2024-12-31,1968-01-02,2000-02-29
12060,GE,1957-03-01,2024-12-31,2000-03-01,2002-01-01
12060,GE,1957-03-01,2024-12-31,2002-01-02,2004-06-09
12060,GE,1957-03-01,2024-12-31,2004-06-10,2007-08-29
12060,GE,1957-03-01,2024-12-31,2007-08-30,2013-12-04
12060,GE,1957-03-01,2024-12-31,2013-12-05,2014-01-07
12060,GE,1957-03-01,2024-12-31,2014-01-08,2021-08-01
12060,GE,1957-03-01,2024-12-31,2021-08-02,2024-04-01
12060,GE,1957-03-01,2024-12-31,2024-04-02,2024-12-31
12062,LH,2004-11-01,2024-12-31,2004-06-10,2024-05-19
12062,LH,2004-11-01,2024-12-31,2024-05-20,2024-12-31
12076,SIG,2015-07-29,2018-03-16,2008-09-11,2024-06-19
12084,NXPI,2021-03-22,2024-12-31,2010-08-06,2024-12-31
12308,CHTR,2016-09-08,2024-12-31,2016-05-18,2020-02-24
12308,CHTR,2016-09-08,2024-12-31,2020-02-25,2023-04-02
12308,CHTR,2016-09-08,2024-12-31,2023-04-03,2024-06-24
12308,CHTR,2016-09-08,2024-12-31,2024-06-25,2024-12-31
12345,LYB,2012-09-05,2024-12-31,2010-10-14,2014-01-07
12345,LYB,2012-09-05,2024-12-31,2014-01-08,2016-12-18
12345,LYB,2012-09-05,2024-12-31,2016-12-19,2020-04-06
12345,LYB,2012-09-05,2024-12-31,2020-04-07,2021-03-30
12345,LYB,2012-09-05,2024-12-31,2021-03-31,2022-07-18
12345,LYB,2012-09-05,2024-12-31,2022-07-19,2023-09-18
12345,LYB,2012-09-05,2024-12-31,2023-09-19,2024-12-31
12369,GM,2013-06-07,2024-12-31,2010-11-18,2023-04-02
12369,GM,2013-06-07,2024-12-31,2023-04-03,2024-12-31
12431,IR,2010-11-17,2024-12-31,2009-07-01,2011-06-12
12431,IR,2010-11-17,2024-12-31,2011-06-13,2012-05-01
12431,IR,2010-11-17,2024-12-31,2012-05-02,2020-02-19
12431,IR,2010-11-17,2024-12-31,2020-02-20,2020-03-01
12431,TT,2010-11-17,2024-12-31,2020-03-02,2024-06-25
12431,TT,2010-11-17,2024-12-31,2024-06-26,2024-12-31
12449,CPAY,2018-06-20,2024-12-31,2024-03-25,2024-12-31
12476,TRGP,2022-10-12,2024-12-31,2020-02-20,2024-06-23
12476,TRGP,2022-10-12,2024-12-31,2024-06-24,2024-12-31
12490,IBM,1957-03-01,2024-12-31,1962-07-02,1968-01-01
12490,IBM,1957-03-01,2024-12-31,1968-01-02,1999-01-03
12490,IBM,1957-03-01,2024-12-31,1999-01-04,2002-01-01
12490,IBM,1957-03-01,2024-12-31,2002-01-02,2004-06-09
12490,IBM,1957-03-01,2024-12-31,2004-06-10,2014-01-21
12490,IBM,1957-03-01,2024-12-31,2014-01-22,2021-12-02
12490,IBM,1957-03-01,2024-12-31,2021-12-03,2024-12-31
12558,KMI,2012-05-25,2024-12-31,2011-02-11,2015-07-16
12558,KMI,2012-05-25,2024-12-31,2015-07-17,2015-09-01
12558,KMI,2012-05-25,2024-12-31,2015-09-02,2020-11-02
12558,KMI,2012-05-25,2024-12-31,2020-11-03,2024-12-31
12622,HCA,2015-01-27,2024-12-31,2011-03-10,2015-04-12
12622,HCA,2015-01-27,2024-12-31,2015-04-13,2015-07-16
12622,HCA,2015-01-27,2024-12-31,2015-07-17,2017-05-07
12622,HCA,2015-01-27,2024-12-31,2017-05-08,2024-12-31
12623,HII,2018-01-03,2024-12-31,2017-02-16,2021-03-30
12623,HII,2018-01-03,2024-12-31,2021-03-31,2024-12-31
12872,MPC,2011-07-01,2024-12-31,2011-07-01,2024-12-31
13035,XYL,2011-11-01,2024-12-31,2011-11-01,2013-02-25
13035,XYL,2011-11-01,2024-12-31,2013-02-26,2014-01-08
13035,XYL,2011-11-01,2024-12-31,2014-01-09,2020-03-18
13035,XYL,2011-11-01,2024-12-31,2020-03-19,2024-12-31
13103,APTV,2012-12-24,2024-12-31,2017-12-05,2024-12-17
13103,APTV,2012-12-24,2024-12-31,2024-12-18,2024-12-31
13142,CPRI,2013-11-13,2020-05-11,2019-01-02,2020-03-09
13142,CPRI,2013-11-13,2020-05-11,2020-03-10,2022-03-24
13168,TRIP,2011-12-21,2019-12-20,2011-12-21,2017-12-25
13168,TRIP,2011-12-21,2019-12-20,2017-12-26,2024-12-31
13210,EPAM,2021-12-14,2024-12-31,2019-08-02,2024-12-31
13356,PSX,2012-05-01,2024-12-31,2012-05-01,2014-01-28
13356,PSX,2012-05-01,2024-12-31,2014-01-29,2016-12-18
13356,PSX,2012-05-01,2024-12-31,2016-12-19,2020-11-17
13356,PSX,2012-05-01,2024-12-31,2020-11-18,2023-09-20
13356,PSX,2012-05-01,2024-12-31,2023-09-21,2024-12-31
13407,FB,2013-12-23,2024-12-31,2012-05-18,2019-09-16
13407,FB,2013-12-23,2024-12-31,2019-09-17,2020-01-02
13407,FB,2013-12-23,2024-12-31,2020-01-03,2021-10-31
13407,FB,2013-12-23,2024-12-31,2021-11-01,2022-06-08
13407,META,2013-12-23,2024-12-31,2022-06-09,2023-04-10
13407,META,2013-12-23,2024-12-31,2023-04-11,2024-12-31
13447,NOW,2019-11-21,2024-12-31,2019-11-21,2024-12-31
13511,PANW,2023-06-20,2024-12-31,2021-10-25,2024-06-20
13511,PANW,2023-06-20,2024-12-31,2024-06-21,2024-12-31
13586,PNR,2012-10-01,2024-12-31,2012-10-01,2013-04-15
13586,PNR,2012-10-01,2024-12-31,2013-04-16,2014-06-02
13586,PNR,2012-10-01,2024-12-31,2014-06-03,2015-02-05
13586,PNR,2012-10-01,2024-12-31,2015-02-06,2017-12-25
13586,PNR,2012-10-01,2024-12-31,2017-12-26,2019-08-04
13586,PNR,2012-10-01,2024-12-31,2019-08-05,2023-12-11
13586,PNR,2012-10-01,2024-12-31,2023-12-12,2024-06-20
13586,PNR,2012-10-01,2024-12-31,2024-06-21,2024-12-31
13641,FANG,2018-12-03,2024-12-31,2012-10-12,2020-03-18
13641,FANG,2018-12-03,2024-12-31,2020-03-19,2024-06-23
13641,FANG,2018-12-03,2024-12-31,2024-06-24,2024-12-31
13688,PCG,1925-12-31,2019-01-17,1962-07-02,1968-01-01
13688,PCG,1925-12-31,2019-01-17,1968-01-02,1997-01-01
13688,PCG,1925-12-31,2019-01-17,1997-01-02,2001-02-28
13688,PCG,1925-12-31,2019-01-17,2001-03-01,2002-01-01
13688,PCG,1925-12-31,2019-01-17,2002-01-02,2004-06-09
13688,PCG,1925-12-31,2019-01-17,2004-06-10,2006-08-01
13688,PCG,1925-12-31,2019-01-17,2006-08-02,2015-06-30
13688,PCG,1925-12-31,2019-01-17,2015-07-01,2016-12-18
13688,PCG,1925-12-31,2019-01-17,2016-12-19,2017-01-19
13688,PCG,1925-12-31,2019-01-17,2017-01-20,2020-03-23
13688,PCG,2022-10-03,2024-12-31,2021-03-31,2024-12-31
13721,ABBV,2013-01-02,2024-12-31,2013-01-02,2024-12-31
13760,NCLH,2017-10-13,2024-12-31,2013-01-18,2017-12-18
13760,NCLH,2017-10-13,2024-12-31,2017-12-19,2021-10-18
13760,NCLH,2017-10-13,2024-12-31,2021-10-19,2024-12-31
13788,ZTS,2013-06-24,2024-12-31,2013-02-01,2020-02-19
13788,ZTS,2013-06-24,2024-12-31,2020-02-20,2020-04-13
13788,ZTS,2013-06-24,2024-12-31,2020-04-14,2024-12-31
13856,PEP,1957-03-01,2024-12-31,1962-07-02,1965-06-09
13856,PEP,1957-03-01,2024-12-31,1965-06-10,1968-01-01
13856,PEP,1957-03-01,2024-12-31,1968-01-02,2002-01-01
13856,PEP,1957-03-01,2024-12-31,2002-01-02,2004-06-09
13856,PEP,1957-03-01,2024-12-31,2004-06-10,2017-12-19
13856,PEP,1957-03-01,2024-12-31,2017-12-20,2024-12-31
13901,MO,1957-03-01,2024-12-31,1962-07-02,1968-01-01
13901,MO,1957-03-01,2024-12-31,1968-01-02,1985-04-24
13901,MO,1957-03-01,2024-12-31,1985-04-25,1999-09-30
13901,MO,1957-03-01,2024-12-31,1999-10-01,2001-02-28
13901,MO,1957-03-01,2024-12-31,2001-03-01,2002-01-01
13901,MO,1957-03-01,2024-12-31,2002-01-02,2003-01-26
13901,MO,1957-03-01,2024-12-31,2003-01-27,2004-06-09
13901,MO,1957-03-01,2024-12-31,2004-06-10,2006-06-29
13901,MO,1957-03-01,2024-12-31,2006-06-30,2006-07-24
13901,MO,1957-03-01,2024-12-31,2006-07-25,2007-08-28
13901,MO,1957-03-01,2024-12-31,2007-08-29,2011-06-09
13901,MO,1957-03-01,2024-12-31,2011-06-10,2012-07-23
13901,MO,1957-03-01,2024-12-31,2012-07-24,2024-12-31
13911,Q,2017-08-29,2024-12-31,2016-10-03,2017-11-14
13911,IQV,2017-08-29,2024-12-31,2017-11-15,2020-04-02
13911,IQV,2017-08-29,2024-12-31,2020-04-03,2020-05-27
13911,IQV,2017-08-29,2024-12-31,2020-05-28,2024-06-19
13911,IQV,2017-08-29,2024-12-31,2024-06-20,2024-12-31
13928,COP,1957-03-01,2024-12-31,2002-09-03,2004-02-17
13928,COP,1957-03-01,2024-12-31,2004-02-18,2004-06-09
13928,COP,1957-03-01,2024-12-31,2004-06-10,2014-01-30
13928,COP,1957-03-01,2024-12-31,2014-01-31,2024-12-31
13936,PVH,2013-02-14,2022-09-16,2012-05-02,2024-06-24
13949,CDW,2019-09-23,2024-12-31,2013-06-27,2024-12-31
13963,NWSA,2013-07-01,2024-12-31,2013-07-01,2023-03-26
13963,NWSA,2013-07-01,2024-12-31,2023-03-27,2024-12-31
13964,NWS,2015-09-21,2024-12-31,2013-07-01,2023-03-26
13964,NWS,2015-09-21,2024-12-31,2023-03-27,2024-12-31
13983,COTY,2016-10-03,2020-09-18,2013-06-13,2018-04-03
13983,COTY,2016-10-03,2020-09-18,2018-04-04,2018-05-14
13983,COTY,2016-10-03,2020-09-18,2018-05-15,2024-12-31
14008,AMGN,1992-01-02,2024-12-31,1986-04-01,2004-06-09
14008,AMGN,1992-01-02,2024-12-31,2004-06-10,2006-07-02
14008,AMGN,1992-01-02,2024-12-31,2006-07-03,2008-04-24
14008,AMGN,1992-01-02,2024-12-31,2008-04-25,2008-05-04
14008,AMGN,1992-01-02,2024-12-31,2008-05-05,2011-07-28
14008,AMGN,1992-01-02,2024-12-31,2011-07-29,2019-09-11
14008,AMGN,1992-01-02,2024-12-31,2019-09-12,2024-12-31
14277,SLB,1965-03-04,2024-12-31,1962-07-02,1968-01-01
14277,SLB,1965-03-04,2024-12-31,1968-01-02,2001-08-23
14277,SLB,1965-03-04,2024-12-31,2001-08-24,2002-01-01
14277,SLB,1965-03-04,2024-12-31,2002-01-02,2004-06-09
14277,SLB,1965-03-04,2024-12-31,2004-06-10,2020-04-05
14277,SLB,1965-03-04,2024-12-31,2020-04-06,2024-12-31
14297,ALLE,2013-12-02,2024-12-31,2013-12-02,2020-02-17
14297,ALLE,2013-12-02,2024-12-31,2020-02-18,2021-03-28
14297,ALLE,2013-12-02,2024-12-31,2021-03-29,2024-12-31
14338,HLT,2017-06-19,2024-12-31,2017-01-04,2024-12-31
14541,CVX,1925-12-31,2024-12-31,2001-10-10,2002-01-01
14541,CVX,1925-12-31,2024-12-31,2002-01-02,2004-06-09
14541,CVX,1925-12-31,2024-12-31,2004-06-10,2005-05-09
14541,CVX,1925-12-31,2024-12-31,2005-05-10,2016-12-18
14541,CVX,1925-12-31,2024-12-31,2016-12-19,2021-03-31
14541,CVX,1925-12-31,2024-12-31,2021-04-01,2023-03-23
14541,CVX,1925-12-31,2024-12-31,2023-03-24,2023-07-24
14541,CVX,1925-12-31,2024-12-31,2023-07-25,2024-12-31
14542,GOOG,2014-04-03,2024-12-31,2014-04-03,2015-04-23
14542,GOOG,2014-04-03,2024-12-31,2015-04-24,2015-10-04
14542,GOOG,2014-04-03,2024-12-31,2015-10-05,2018-02-01
14542,GOOG,2014-04-03,2024-12-31,2018-02-02,2023-10-12
14542,GOOG,2014-04-03,2024-12-31,2023-10-13,2024-12-31
14579,PAYC,2020-01-28,2024-12-31,2019-09-09,2022-07-20
14579,PAYC,2020-01-28,2024-12-31,2022-07-21,2024-12-31
14593,AAPL,1982-11-18,2024-12-31,1982-11-01,2004-06-09
14593,AAPL,1982-11-18,2024-12-31,2004-06-10,2007-01-10
14593,AAPL,1982-11-18,2024-12-31,2007-01-11,2017-12-27
14593,AAPL,1982-11-18,2024-12-31,2017-12-28,2024-12-31
14601,NAVI,2014-05-01,2018-06-04,2014-05-01,2014-07-14
14601,NAVI,2014-05-01,2018-06-04,2014-07-15,2016-11-07
14601,NAVI,2014-05-01,2018-06-04,2016-11-08,2017-04-16
14601,NAVI,2014-05-01,2018-06-04,2017-04-17,2022-05-05
14702,AMAT,1995-03-16,2024-12-31,1989-09-01,2004-06-09
14702,AMAT,1995-03-16,2024-12-31,2004-06-10,2012-05-17
14702,AMAT,1995-03-16,2024-12-31,2012-05-18,2014-01-09
14702,AMAT,1995-03-16,2024-12-31,2014-01-10,2018-01-25
14702,AMAT,1995-03-16,2024-12-31,2018-01-26,2023-12-11
14702,AMAT,1995-03-16,2024-12-31,2023-12-12,2024-12-31
14704,INFO,2017-06-02,2022-03-01,2016-07-13,2019-07-01
14704,INFO,2017-06-02,2022-03-01,2019-07-02,2019-10-23
14704,INFO,2017-06-02,2022-03-01,2019-10-24,2020-02-10
14704,INFO,2017-06-02,2022-03-01,2020-02-11,2022-02-25
14714,ANET,2018-08-28,2024-12-31,2014-06-06,2024-12-03
14714,ANET,2018-08-28,2024-12-31,2024-12-04,2024-12-31
14776,SYF,2015-11-18,2024-12-31,2014-07-31,2017-03-19
14776,SYF,2015-11-18,2024-12-31,2017-03-20,2017-06-11
14776,SYF,2015-11-18,2024-12-31,2017-06-12,2020-04-07
14776,SYF,2015-11-18,2024-12-31,2020-04-08,2021-06-20
14776,SYF,2015-11-18,2024-12-31,2021-06-21,2024-12-31
14889,CFG,2016-02-01,2024-12-31,2015-04-06,2018-11-01
14889,CFG,2016-02-01,2024-12-31,2018-11-02,2019-10-10
14889,CFG,2016-02-01,2024-12-31,2019-10-11,2020-02-11
14889,CFG,2016-02-01,2024-12-31,2020-02-12,2024-06-24
14889,CFG,2016-02-01,2024-12-31,2024-06-25,2024-12-31
14939,KEYS,2018-11-06,2024-12-31,2014-11-03,2021-06-20
14939,KEYS,2018-11-06,2024-12-31,2021-06-21,2024-12-31
15202,VMC,1999-07-01,2024-12-31,1978-04-03,2001-08-23
15202,VMC,1999-07-01,2024-12-31,2001-08-24,2002-01-01
15202,VMC,1999-07-01,2024-12-31,2002-01-02,2004-06-09
15202,VMC,1999-07-01,2024-12-31,2004-06-10,2011-06-15
15202,VMC,1999-07-01,2024-12-31,2011-06-16,2017-12-25
15202,VMC,1999-07-01,2024-12-31,2017-12-26,2021-03-31
15202,VMC,1999-07-01,2024-12-31,2021-04-01,2024-12-31
15408,KHC,2015-07-06,2024-12-31,2015-07-06,2024-12-31
15488,PYPL,2015-07-20,2024-12-31,2015-07-20,2019-08-04
15488,PYPL,2015-07-20,2024-12-31,2019-08-05,2020-11-10
15488,PYPL,2015-07-20,2024-12-31,2020-11-11,2024-12-31
15579,TXN,1959-03-25,2024-12-31,1962-07-02,1968-01-01
15579,TXN,1959-03-25,2024-12-31,1968-01-02,2002-01-01
15579,TXN,1959-03-25,2024-12-31,2002-01-02,2004-06-09
15579,TXN,1959-03-25,2024-12-31,2004-06-10,2012-01-02
15579,TXN,1959-03-25,2024-12-31,2012-01-03,2024-12-31
15707,HPE,2015-11-02,2024-12-31,2015-11-02,2019-07-10
15707,HPE,2015-11-02,2024-12-31,2019-07-11,2019-11-06
15707,HPE,2015-11-02,2024-12-31,2019-11-07,2021-03-31
15707,HPE,2015-11-02,2024-12-31,2021-04-01,2024-03-11
15707,HPE,2015-11-02,2024-12-31,2024-03-12,2024-12-31
15720,EIX,1925-12-31,2024-12-31,1996-02-05,2001-01-31
15720,EIX,1925-12-31,2024-12-31,2001-02-01,2002-01-01
15720,EIX,1925-12-31,2024-12-31,2002-01-02,2004-06-09
15720,EIX,1925-12-31,2024-12-31,2004-06-10,2012-05-02
15720,EIX,1925-12-31,2024-12-31,2012-05-03,2014-02-25
15720,EIX,1925-12-31,2024-12-31,2014-02-26,2024-12-31
15850,MTCH,2021-09-20,2024-12-31,2021-05-27,2024-06-24
15850,MTCH,2021-09-20,2024-12-31,2024-06-25,2024-12-31
15980,UA,2016-04-08,2022-06-17,2016-04-08,2016-08-14
15980,UA,2016-04-08,2022-06-17,2016-08-15,2016-12-06
15980,UA,2016-04-08,2022-06-17,2016-12-07,2019-09-11
15980,UA,2016-04-08,2022-06-17,2019-09-12,2023-04-02
16087,FTV,2016-07-05,2024-12-31,2016-07-05,2017-01-10
16087,FTV,2016-07-05,2024-12-31,2017-01-11,2017-07-27
16087,FTV,2016-07-05,2024-12-31,2017-07-28,2021-03-30
16087,FTV,2016-07-05,2024-12-31,2021-03-31,2024-12-31
16431,LW,2018-12-03,2024-12-31,2016-11-10,2024-12-31
16538,FTI,2017-01-17,2021-02-11,2017-01-17,2017-10-23
16538,FTI,2017-01-17,2021-02-11,2017-10-24,2019-09-16
16538,FTI,2017-01-17,2021-02-11,2019-09-17,2024-12-31
16581,INVH,2022-09-19,2024-12-31,2017-02-01,2024-12-31
16600,HSY,1957-03-01,2024-12-31,1962-07-02,1968-01-29
16600,HSY,1957-03-01,2024-12-31,1968-01-30,2002-01-01
16600,HSY,1957-03-01,2024-12-31,2002-01-02,2004-06-09
16600,HSY,1957-03-01,2024-12-31,2004-06-10,2005-04-19
16600,HSY,1957-03-01,2024-12-31,2005-04-20,2014-01-29
16600,HSY,1957-03-01,2024-12-31,2014-01-30,2024-12-31
16678,KR,1957-03-01,2024-12-31,1962-07-02,1968-01-01
16678,KR,1957-03-01,2024-12-31,1968-01-02,2002-01-01
16678,KR,1957-03-01,2024-12-31,2002-01-02,2004-06-09
16678,KR,1957-03-01,2024-12-31,2004-06-10,2009-12-07
16678,KR,1957-03-01,2024-12-31,2009-12-08,2024-12-31
16692,IR,2020-03-03,2024-12-31,2020-03-02,2022-02-23
16692,IR,2020-03-03,2024-12-31,2022-02-24,2024-12-31
16816,BHF,2017-08-07,2019-04-02,2017-08-07,2020-02-12
16851,DD,2017-09-01,2024-12-31,2019-06-03,2020-03-25
16851,DD,2017-09-01,2024-12-31,2020-03-26,2024-12-31
17005,CVS,1957-03-01,2024-12-31,1996-10-16,1996-11-20
17005,CVS,1957-03-01,2024-12-31,1996-11-21,1997-08-28
17005,CVS,1957-03-01,2024-12-31,1997-08-29,2002-01-01
17005,CVS,1957-03-01,2024-12-31,2002-01-02,2004-06-09
17005,CVS,1957-03-01,2024-12-31,2004-06-10,2007-03-21
17005,CVS,1957-03-01,2024-12-31,2007-03-22,2014-09-03
17005,CVS,1957-03-01,2024-12-31,2014-09-04,2023-03-23
17005,CVS,1957-03-01,2024-12-31,2023-03-24,2024-12-31
17144,GIS,1969-02-13,2024-12-31,1968-01-02,2002-01-01
17144,GIS,1969-02-13,2024-12-31,2002-01-02,2004-06-09
17144,GIS,1969-02-13,2024-12-31,2004-06-10,2014-01-09
17144,GIS,1969-02-13,2024-12-31,2014-01-10,2014-03-11
17144,GIS,1969-02-13,2024-12-31,2014-03-12,2021-04-04
17144,GIS,1969-02-13,2024-12-31,2021-04-05,2024-12-31
17307,VICI,2022-06-08,2024-12-31,2018-02-01,2024-12-31
17478,SPGI,1957-03-01,2024-12-31,2016-04-28,2016-12-18
17478,SPGI,1957-03-01,2024-12-31,2016-12-19,2017-03-27
17478,SPGI,1957-03-01,2024-12-31,2017-03-28,2021-03-31
17478,SPGI,1957-03-01,2024-12-31,2021-04-01,2024-06-30
17478,SPGI,1957-03-01,2024-12-31,2024-07-01,2024-12-31
17743,WRB,2019-12-05,2024-12-31,2008-04-15,2024-12-31
17750,KMB,1957-03-01,2024-12-31,1962-07-02,1968-01-01
17750,KMB,1957-03-01,2024-12-31,1968-01-02,2001-08-23
17750,KMB,1957-03-01,2024-12-31,2001-08-24,2002-01-01
17750,KMB,1957-03-01,2024-12-31,2002-01-02,2004-06-09
17750,KMB,1957-03-01,2024-12-31,2004-06-10,2014-01-26
17750,KMB,1957-03-01,2024-12-31,2014-01-27,2017-04-23
17750,KMB,1957-03-01,2024-12-31,2017-04-24,2020-03-12
17750,KMB,1957-03-01,2024-12-31,2020-03-13,2021-03-31
17750,KMB,1957-03-01,2024-12-31,2021-04-01,2024-12-31
17830,UA,1957-03-01,2024-12-31,1962-07-02,1968-01-01
17830,UA,1957-03-01,2024-12-31,1968-01-02,1975-04-30
17830,RTX,1957-03-01,2024-12-31,2020-04-03,2023-07-26
